"&copy; 2008 Magento Demo Store. All Rights Reserved.","&copy; 2008 Magento Demo Shop. All Rights Reserved."
"&copy; 2012 Magento Demo Store. All Rights Reserved.","&copy; 2012 Magento Demo Shop. All Rights Reserved."
"&copy; 2013 Magento Demo Store. All Rights Reserved.","&copy; 2013 Magento Demo Shop. All Rights Reserved."
"&copy; 2014 Magento Demo Store. All Rights Reserved.","&copy; 2014 Magento Demo Shop. All Rights Reserved."
"&copy; 2015 Magento Demo Store. All Rights Reserved.","&copy; 2015 Magento Demo Shop. All Rights Reserved."
"Select Store","Select Shop"
"This is a demo store. Any orders placed through this store will not be honored or fulfilled.","This is a demo shop. Any orders placed through this shop will not be honoured or fulfilled."
"You're currently on:","You are currently on:"
